bootstrap_id,source_bootstrap_id,model_id,model_name,model_base_name,model_setting,scenario,scenario_code,scenario_name,utility,source_version
484,q1_uncertainty_normal_approx_0484,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Coding,Coding,计算机代码开发,0.9041259813442116,Q2_SCENARIO_UTILITY_v1.0
484,q1_uncertainty_normal_approx_0484,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Coding,Coding,计算机代码开发,0.9025411076323845,Q2_SCENARIO_UTILITY_v1.0
484,q1_uncertainty_normal_approx_0484,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Coding,Coding,计算机代码开发,0.863210559656529,Q2_SCENARIO_UTILITY_v1.0
484,q1_uncertainty_normal_approx_0484,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Coding,Coding,计算机代码开发,0.8772333885671549,Q2_SCENARIO_UTILITY_v1.0
484,q1_uncertainty_normal_approx_0484,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Coding,Coding,计算机代码开发,0.923902674498032,Q2_SCENARIO_UTILITY_v1.0
484,q1_uncertainty_normal_approx_0484,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Coding,Coding,计算机代码开发,0.9809431822945528,Q2_SCENARIO_UTILITY_v1.0
484,q1_uncertainty_normal_approx_0484,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Coding,Coding,计算机代码开发,0.9069693503692626,Q2_SCENARIO_UTILITY_v1.0
485,q1_uncertainty_normal_approx_0485,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Research,Research,科研长文本分析,0.895421457336137,Q2_SCENARIO_UTILITY_v1.0
485,q1_uncertainty_normal_approx_0485,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Research,Research,科研长文本分析,0.8879472952114638,Q2_SCENARIO_UTILITY_v1.0
485,q1_uncertainty_normal_approx_0485,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Research,Research,科研长文本分析,0.8585114353430608,Q2_SCENARIO_UTILITY_v1.0
485,q1_uncertainty_normal_approx_0485,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Research,Research,科研长文本分析,0.8989459455373972,Q2_SCENARIO_UTILITY_v1.0
485,q1_uncertainty_normal_approx_0485,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Research,Research,科研长文本分析,0.8602135035543308,Q2_SCENARIO_UTILITY_v1.0
485,q1_uncertainty_normal_approx_0485,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Research,Research,科研长文本分析,0.8452031887102184,Q2_SCENARIO_UTILITY_v1.0
485,q1_uncertainty_normal_approx_0485,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Research,Research,科研长文本分析,0.896850862418943,Q2_SCENARIO_UTILITY_v1.0
485,q1_uncertainty_normal_approx_0485,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Research,Research,科研长文本分析,0.9133795009852915,Q2_SCENARIO_UTILITY_v1.0
485,q1_uncertainty_normal_approx_0485,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Research,Research,科研长文本分析,0.9064097718343427,Q2_SCENARIO_UTILITY_v1.0
485,q1_uncertainty_normal_approx_0485,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Research,Research,科研长文本分析,0.8261715902865883,Q2_SCENARIO_UTILITY_v1.0
485,q1_uncertainty_normal_approx_0485,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",General,General,大众日常通用对话,0.9040850598418291,Q2_SCENARIO_UTILITY_v1.0
485,q1_uncertainty_normal_approx_0485,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,General,General,大众日常通用对话,0.8403549952622643,Q2_SCENARIO_UTILITY_v1.0
485,q1_uncertainty_normal_approx_0485,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,General,General,大众日常通用对话,0.6693767187523307,Q2_SCENARIO_UTILITY_v1.0
485,q1_uncertainty_normal_approx_0485,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,General,General,大众日常通用对话,0.6697876551941113,Q2_SCENARIO_UTILITY_v1.0
485,q1_uncertainty_normal_approx_0485,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,General,General,大众日常通用对话,0.8878722846713482,Q2_SCENARIO_UTILITY_v1.0
485,q1_uncertainty_normal_approx_0485,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,General,General,大众日常通用对话,0.6721825533107049,Q2_SCENARIO_UTILITY_v1.0
485,q1_uncertainty_normal_approx_0485,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,General,General,大众日常通用对话,0.8533114836019007,Q2_SCENARIO_UTILITY_v1.0
485,q1_uncertainty_normal_approx_0485,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,General,General,大众日常通用对话,0.9644944427216444,Q2_SCENARIO_UTILITY_v1.0
485,q1_uncertainty_normal_approx_0485,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,General,General,大众日常通用对话,0.9013914714664601,Q2_SCENARIO_UTILITY_v1.0
485,q1_uncertainty_normal_approx_0485,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,General,General,大众日常通用对话,0.8476585750321781,Q2_SCENARIO_UTILITY_v1.0
485,q1_uncertainty_normal_approx_0485,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Coding,Coding,计算机代码开发,0.9392963610381473,Q2_SCENARIO_UTILITY_v1.0
485,q1_uncertainty_normal_approx_0485,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Coding,Coding,计算机代码开发,0.9022758085049771,Q2_SCENARIO_UTILITY_v1.0
485,q1_uncertainty_normal_approx_0485,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Coding,Coding,计算机代码开发,0.8294330906208695,Q2_SCENARIO_UTILITY_v1.0
485,q1_uncertainty_normal_approx_0485,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Coding,Coding,计算机代码开发,0.9536696276441468,Q2_SCENARIO_UTILITY_v1.0
485,q1_uncertainty_normal_approx_0485,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Coding,Coding,计算机代码开发,0.911736354549747,Q2_SCENARIO_UTILITY_v1.0
485,q1_uncertainty_normal_approx_0485,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Coding,Coding,计算机代码开发,0.868293333636069,Q2_SCENARIO_UTILITY_v1.0
485,q1_uncertainty_normal_approx_0485,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Coding,Coding,计算机代码开发,0.8862146520314388,Q2_SCENARIO_UTILITY_v1.0
485,q1_uncertainty_normal_approx_0485,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Coding,Coding,计算机代码开发,0.9375211319349199,Q2_SCENARIO_UTILITY_v1.0
485,q1_uncertainty_normal_approx_0485,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Coding,Coding,计算机代码开发,1.0000010000000001,Q2_SCENARIO_UTILITY_v1.0
485,q1_uncertainty_normal_approx_0485,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Coding,Coding,计算机代码开发,0.9071295874307462,Q2_SCENARIO_UTILITY_v1.0
486,q1_uncertainty_normal_approx_0486,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Research,Research,科研长文本分析,0.9266238438260396,Q2_SCENARIO_UTILITY_v1.0
486,q1_uncertainty_normal_approx_0486,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Research,Research,科研长文本分析,0.9143758343953424,Q2_SCENARIO_UTILITY_v1.0
486,q1_uncertainty_normal_approx_0486,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Research,Research,科研长文本分析,0.8340903974733372,Q2_SCENARIO_UTILITY_v1.0
486,q1_uncertainty_normal_approx_0486,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Research,Research,科研长文本分析,0.8996874493932457,Q2_SCENARIO_UTILITY_v1.0
486,q1_uncertainty_normal_approx_0486,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Research,Research,科研长文本分析,0.8716107384621686,Q2_SCENARIO_UTILITY_v1.0
486,q1_uncertainty_normal_approx_0486,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Research,Research,科研长文本分析,0.8530880586150691,Q2_SCENARIO_UTILITY_v1.0
486,q1_uncertainty_normal_approx_0486,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Research,Research,科研长文本分析,0.8947571436984607,Q2_SCENARIO_UTILITY_v1.0
486,q1_uncertainty_normal_approx_0486,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Research,Research,科研长文本分析,0.9174509611200169,Q2_SCENARIO_UTILITY_v1.0
486,q1_uncertainty_normal_approx_0486,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Research,Research,科研长文本分析,0.9445775494174856,Q2_SCENARIO_UTILITY_v1.0
486,q1_uncertainty_normal_approx_0486,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Research,Research,科研长文本分析,0.8664126284468912,Q2_SCENARIO_UTILITY_v1.0
486,q1_uncertainty_normal_approx_0486,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",General,General,大众日常通用对话,0.9236315273917398,Q2_SCENARIO_UTILITY_v1.0
486,q1_uncertainty_normal_approx_0486,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,General,General,大众日常通用对话,0.865607311027196,Q2_SCENARIO_UTILITY_v1.0
486,q1_uncertainty_normal_approx_0486,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,General,General,大众日常通用对话,0.6704960074914231,Q2_SCENARIO_UTILITY_v1.0
486,q1_uncertainty_normal_approx_0486,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,General,General,大众日常通用对话,0.6733726936044638,Q2_SCENARIO_UTILITY_v1.0
486,q1_uncertainty_normal_approx_0486,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,General,General,大众日常通用对话,0.8757297930515068,Q2_SCENARIO_UTILITY_v1.0
486,q1_uncertainty_normal_approx_0486,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,General,General,大众日常通用对话,0.6613145573247429,Q2_SCENARIO_UTILITY_v1.0
486,q1_uncertainty_normal_approx_0486,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,General,General,大众日常通用对话,0.8296066349692202,Q2_SCENARIO_UTILITY_v1.0
486,q1_uncertainty_normal_approx_0486,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,General,General,大众日常通用对话,0.957340236459247,Q2_SCENARIO_UTILITY_v1.0
486,q1_uncertainty_normal_approx_0486,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,General,General,大众日常通用对话,0.9149770524932219,Q2_SCENARIO_UTILITY_v1.0
486,q1_uncertainty_normal_approx_0486,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,General,General,大众日常通用对话,0.8564592524022104,Q2_SCENARIO_UTILITY_v1.0
486,q1_uncertainty_normal_approx_0486,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Coding,Coding,计算机代码开发,0.9617041270564269,Q2_SCENARIO_UTILITY_v1.0
486,q1_uncertainty_normal_approx_0486,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Coding,Coding,计算机代码开发,0.8953569376902131,Q2_SCENARIO_UTILITY_v1.0
486,q1_uncertainty_normal_approx_0486,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Coding,Coding,计算机代码开发,0.8215054480315054,Q2_SCENARIO_UTILITY_v1.0
486,q1_uncertainty_normal_approx_0486,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Coding,Coding,计算机代码开发,0.936233916068585,Q2_SCENARIO_UTILITY_v1.0
486,q1_uncertainty_normal_approx_0486,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Coding,Coding,计算机代码开发,0.9063045369038693,Q2_SCENARIO_UTILITY_v1.0
486,q1_uncertainty_normal_approx_0486,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Coding,Coding,计算机代码开发,0.8757419267428264,Q2_SCENARIO_UTILITY_v1.0
486,q1_uncertainty_normal_approx_0486,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Coding,Coding,计算机代码开发,0.8857419729703669,Q2_SCENARIO_UTILITY_v1.0
486,q1_uncertainty_normal_approx_0486,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Coding,Coding,计算机代码开发,0.9485499710247485,Q2_SCENARIO_UTILITY_v1.0
486,q1_uncertainty_normal_approx_0486,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Coding,Coding,计算机代码开发,0.9864799863930969,Q2_SCENARIO_UTILITY_v1.0
486,q1_uncertainty_normal_approx_0486,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Coding,Coding,计算机代码开发,0.9206412809470668,Q2_SCENARIO_UTILITY_v1.0
487,q1_uncertainty_normal_approx_0487,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Research,Research,科研长文本分析,0.9498180824554117,Q2_SCENARIO_UTILITY_v1.0
487,q1_uncertainty_normal_approx_0487,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Research,Research,科研长文本分析,0.923053684515744,Q2_SCENARIO_UTILITY_v1.0
487,q1_uncertainty_normal_approx_0487,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Research,Research,科研长文本分析,0.873054803644796,Q2_SCENARIO_UTILITY_v1.0
487,q1_uncertainty_normal_approx_0487,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Research,Research,科研长文本分析,0.9017670998624107,Q2_SCENARIO_UTILITY_v1.0
487,q1_uncertainty_normal_approx_0487,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Research,Research,科研长文本分析,0.8829962025824303,Q2_SCENARIO_UTILITY_v1.0
487,q1_uncertainty_normal_approx_0487,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Research,Research,科研长文本分析,0.8826036859864702,Q2_SCENARIO_UTILITY_v1.0
487,q1_uncertainty_normal_approx_0487,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Research,Research,科研长文本分析,0.9359874124551664,Q2_SCENARIO_UTILITY_v1.0
487,q1_uncertainty_normal_approx_0487,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Research,Research,科研长文本分析,0.9477276067846838,Q2_SCENARIO_UTILITY_v1.0
487,q1_uncertainty_normal_approx_0487,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Research,Research,科研长文本分析,0.9523356285796829,Q2_SCENARIO_UTILITY_v1.0
487,q1_uncertainty_normal_approx_0487,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Research,Research,科研长文本分析,0.8784926358072142,Q2_SCENARIO_UTILITY_v1.0
487,q1_uncertainty_normal_approx_0487,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",General,General,大众日常通用对话,0.9298513861073713,Q2_SCENARIO_UTILITY_v1.0
487,q1_uncertainty_normal_approx_0487,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,General,General,大众日常通用对话,0.8781694695257827,Q2_SCENARIO_UTILITY_v1.0
487,q1_uncertainty_normal_approx_0487,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,General,General,大众日常通用对话,0.6651814846262328,Q2_SCENARIO_UTILITY_v1.0
487,q1_uncertainty_normal_approx_0487,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,General,General,大众日常通用对话,0.679737167451918,Q2_SCENARIO_UTILITY_v1.0
487,q1_uncertainty_normal_approx_0487,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,General,General,大众日常通用对话,0.880920942146281,Q2_SCENARIO_UTILITY_v1.0
487,q1_uncertainty_normal_approx_0487,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,General,General,大众日常通用对话,0.668067262871259,Q2_SCENARIO_UTILITY_v1.0
487,q1_uncertainty_normal_approx_0487,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,General,General,大众日常通用对话,0.8820804970946718,Q2_SCENARIO_UTILITY_v1.0
487,q1_uncertainty_normal_approx_0487,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,General,General,大众日常通用对话,0.9571551761112085,Q2_SCENARIO_UTILITY_v1.0
487,q1_uncertainty_normal_approx_0487,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,General,General,大众日常通用对话,0.9133284208475825,Q2_SCENARIO_UTILITY_v1.0
487,q1_uncertainty_normal_approx_0487,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,General,General,大众日常通用对话,0.863107158121172,Q2_SCENARIO_UTILITY_v1.0
487,q1_uncertainty_normal_approx_0487,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Coding,Coding,计算机代码开发,0.938072318425539,Q2_SCENARIO_UTILITY_v1.0
487,q1_uncertainty_normal_approx_0487,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Coding,Coding,计算机代码开发,0.8686893858621698,Q2_SCENARIO_UTILITY_v1.0
487,q1_uncertainty_normal_approx_0487,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Coding,Coding,计算机代码开发,0.7645983217202637,Q2_SCENARIO_UTILITY_v1.0
487,q1_uncertainty_normal_approx_0487,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Coding,Coding,计算机代码开发,0.9917379590775245,Q2_SCENARIO_UTILITY_v1.0
487,q1_uncertainty_normal_approx_0487,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Coding,Coding,计算机代码开发,0.8810158169083684,Q2_SCENARIO_UTILITY_v1.0
487,q1_uncertainty_normal_approx_0487,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Coding,Coding,计算机代码开发,0.840559377689574,Q2_SCENARIO_UTILITY_v1.0
487,q1_uncertainty_normal_approx_0487,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Coding,Coding,计算机代码开发,0.8519699508115264,Q2_SCENARIO_UTILITY_v1.0
487,q1_uncertainty_normal_approx_0487,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Coding,Coding,计算机代码开发,0.9094411103630958,Q2_SCENARIO_UTILITY_v1.0
487,q1_uncertainty_normal_approx_0487,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Coding,Coding,计算机代码开发,0.9509604591655831,Q2_SCENARIO_UTILITY_v1.0
487,q1_uncertainty_normal_approx_0487,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Coding,Coding,计算机代码开发,0.8786902273481922,Q2_SCENARIO_UTILITY_v1.0
488,q1_uncertainty_normal_approx_0488,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Research,Research,科研长文本分析,0.8738603008036716,Q2_SCENARIO_UTILITY_v1.0
488,q1_uncertainty_normal_approx_0488,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Research,Research,科研长文本分析,0.8294118739561973,Q2_SCENARIO_UTILITY_v1.0
488,q1_uncertainty_normal_approx_0488,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Research,Research,科研长文本分析,0.7577658097232606,Q2_SCENARIO_UTILITY_v1.0
488,q1_uncertainty_normal_approx_0488,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Research,Research,科研长文本分析,0.8655861242959021,Q2_SCENARIO_UTILITY_v1.0
488,q1_uncertainty_normal_approx_0488,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Research,Research,科研长文本分析,0.8315338779978505,Q2_SCENARIO_UTILITY_v1.0
488,q1_uncertainty_normal_approx_0488,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Research,Research,科研长文本分析,0.7852912509002604,Q2_SCENARIO_UTILITY_v1.0
488,q1_uncertainty_normal_approx_0488,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Research,Research,科研长文本分析,0.8341628779651368,Q2_SCENARIO_UTILITY_v1.0
488,q1_uncertainty_normal_approx_0488,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Research,Research,科研长文本分析,0.8327380726892347,Q2_SCENARIO_UTILITY_v1.0
488,q1_uncertainty_normal_approx_0488,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Research,Research,科研长文本分析,0.8188154369371904,Q2_SCENARIO_UTILITY_v1.0
488,q1_uncertainty_normal_approx_0488,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Research,Research,科研长文本分析,0.7866416534000996,Q2_SCENARIO_UTILITY_v1.0
488,q1_uncertainty_normal_approx_0488,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",General,General,大众日常通用对话,0.9327002408818703,Q2_SCENARIO_UTILITY_v1.0
488,q1_uncertainty_normal_approx_0488,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,General,General,大众日常通用对话,0.8022282602858641,Q2_SCENARIO_UTILITY_v1.0
488,q1_uncertainty_normal_approx_0488,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,General,General,大众日常通用对话,0.6184305926145173,Q2_SCENARIO_UTILITY_v1.0
488,q1_uncertainty_normal_approx_0488,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,General,General,大众日常通用对话,0.642637514758073,Q2_SCENARIO_UTILITY_v1.0
488,q1_uncertainty_normal_approx_0488,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,General,General,大众日常通用对话,0.8785795336000951,Q2_SCENARIO_UTILITY_v1.0
488,q1_uncertainty_normal_approx_0488,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,General,General,大众日常通用对话,0.6271297055544567,Q2_SCENARIO_UTILITY_v1.0
488,q1_uncertainty_normal_approx_0488,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,General,General,大众日常通用对话,0.8210633464939452,Q2_SCENARIO_UTILITY_v1.0
488,q1_uncertainty_normal_approx_0488,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,General,General,大众日常通用对话,0.8767733555510198,Q2_SCENARIO_UTILITY_v1.0
488,q1_uncertainty_normal_approx_0488,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,General,General,大众日常通用对话,0.8420117425945355,Q2_SCENARIO_UTILITY_v1.0
488,q1_uncertainty_normal_approx_0488,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,General,General,大众日常通用对话,0.8448117907981321,Q2_SCENARIO_UTILITY_v1.0
488,q1_uncertainty_normal_approx_0488,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Coding,Coding,计算机代码开发,0.953415049266323,Q2_SCENARIO_UTILITY_v1.0
488,q1_uncertainty_normal_approx_0488,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Coding,Coding,计算机代码开发,0.8943077032590835,Q2_SCENARIO_UTILITY_v1.0
488,q1_uncertainty_normal_approx_0488,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Coding,Coding,计算机代码开发,0.6755620069798778,Q2_SCENARIO_UTILITY_v1.0
488,q1_uncertainty_normal_approx_0488,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Coding,Coding,计算机代码开发,0.9804924361959219,Q2_SCENARIO_UTILITY_v1.0
488,q1_uncertainty_normal_approx_0488,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Coding,Coding,计算机代码开发,0.8955575429724684,Q2_SCENARIO_UTILITY_v1.0
