bootstrap,dimension,converged,message
68,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
69,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
69,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
69,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
69,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
69,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
70,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
70,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
70,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
70,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
70,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
71,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
71,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
71,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
71,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
71,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
72,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
72,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
72,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
72,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
72,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
73,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
73,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
73,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
73,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
73,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
74,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
74,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
74,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
74,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
74,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
75,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
75,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
75,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
75,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
75,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
76,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
76,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
76,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
76,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
76,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
77,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
77,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
77,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
77,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
77,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
78,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
78,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
78,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
78,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
78,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
79,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
79,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
79,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
79,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
79,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
80,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
80,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
80,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
80,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
80,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
81,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
81,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
81,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
81,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
81,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
82,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
82,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
82,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
82,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
82,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
83,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
83,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
83,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
83,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
83,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
84,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
84,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
84,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
84,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
84,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
85,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
85,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
85,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
85,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
85,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
86,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
86,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
86,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
86,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
86,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
87,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
87,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
87,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
87,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
87,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
88,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
88,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
88,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
88,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
88,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
89,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
89,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
89,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
89,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
89,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
90,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
90,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
90,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
90,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
90,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
91,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
91,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
91,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
91,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
91,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
92,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
92,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
92,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
92,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
92,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
93,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
93,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
93,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
93,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
93,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
94,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
94,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
94,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
94,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
94,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
95,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
95,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
95,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
95,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
95,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
96,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
96,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
96,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
96,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
96,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
97,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
97,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
97,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
97,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
97,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
98,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
98,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
98,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
98,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
98,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
99,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
99,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
99,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
99,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
99,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
100,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
100,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
100,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
100,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
100,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
101,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
101,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
101,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
101,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
101,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
102,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
102,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
102,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
102,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
102,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
103,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
103,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
103,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
103,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
103,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
104,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
104,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
104,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
104,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
104,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
105,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
105,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
105,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
105,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
105,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
106,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
106,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
106,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
106,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
106,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
107,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
107,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
107,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
107,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
107,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
108,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
108,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
108,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
108,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
108,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
109,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
109,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
109,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
109,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
109,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
110,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
110,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
110,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
110,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
110,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
111,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
111,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
111,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
111,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
111,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
112,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
112,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
112,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
112,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
112,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
113,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
113,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
113,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
113,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
113,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
114,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
114,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
114,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
114,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
114,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
115,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
115,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
115,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
115,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
115,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
116,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
116,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
116,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
116,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
116,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
117,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
117,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
117,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
117,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
117,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
118,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
118,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
118,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
118,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
118,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
119,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
119,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
119,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
119,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
119,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
120,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
120,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
120,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
120,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
120,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
121,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
121,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
121,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
121,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
121,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
122,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
122,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
122,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
122,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
122,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
123,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
123,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
123,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
123,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
123,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
124,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
124,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
124,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
124,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
124,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
125,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
125,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
125,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
125,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
125,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
126,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
126,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
126,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
126,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
126,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
127,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
127,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
127,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
127,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
127,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
128,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
128,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
128,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
128,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
128,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
129,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
129,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
129,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
129,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
129,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
130,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
130,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
130,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
130,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
130,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
131,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
131,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
131,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
131,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
131,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
132,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
132,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
132,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
132,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
132,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
133,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
133,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
133,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
133,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
133,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
134,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
134,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
134,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
134,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
134,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
135,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
135,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
135,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
135,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
135,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
136,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
136,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
136,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
136,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
136,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
