bootstrap,model_id,overall_score,rank
1727,deepseek_v4_pro_max,34.39942513277716,8
1727,gpt_5_6_sol_max,28.236641958076962,9
1727,deepseek_v4_flash_max,12.60673102273003,10
1728,claude_fable_5_max,71.50318789142096,1
1728,gpt_5_6_sol_max,63.67000513588472,2
1728,gemini_3_1_pro_high,62.724348952140325,3
1728,gpt_5_5_xhigh,55.50901618844684,4
1728,claude_opus_4_8_max,35.04732204793818,5
1728,kimi_k3_max,34.674036449630464,6
1728,qwen3_8_max,33.56404366020513,7
1728,deepseek_v4_pro_max,31.35273675095841,8
1728,glm_5_2_max,21.934302360709978,9
1728,deepseek_v4_flash_max,20.390824178268925,10
1729,claude_opus_4_8_max,74.532873849475,1
1729,qwen3_8_max,73.01978437289065,2
1729,gemini_3_1_pro_high,70.0868671645759,3
1729,gpt_5_6_sol_max,48.24409705223526,4
1729,claude_fable_5_max,43.728834737716376,5
1729,gpt_5_5_xhigh,35.68360016162757,6
1729,kimi_k3_max,25.213603239794757,7
1729,glm_5_2_max,23.995165555171603,8
1729,deepseek_v4_flash_max,21.718787276782948,9
1729,deepseek_v4_pro_max,14.443670322487232,10
1730,qwen3_8_max,62.85931515155698,1
1730,claude_fable_5_max,43.033525823307365,2
1730,gpt_5_6_sol_max,39.00696064445653,3
1730,glm_5_2_max,37.36763567623616,4
1730,kimi_k3_max,36.59670040808645,5
1730,claude_opus_4_8_max,34.91884969475943,6
1730,gemini_3_1_pro_high,25.310513367094742,7
1730,deepseek_v4_flash_max,17.089060716172092,8
1730,gpt_5_5_xhigh,17.038956276257785,9
1730,deepseek_v4_pro_max,16.09832322414648,10
1731,claude_fable_5_max,64.93095232183552,1
1731,gpt_5_6_sol_max,57.36043763254231,2
1731,qwen3_8_max,54.403857533275655,3
1731,claude_opus_4_8_max,43.53468349410701,4
1731,gpt_5_5_xhigh,32.426002482549436,5
1731,deepseek_v4_flash_max,32.39062998188972,6
1731,gemini_3_1_pro_high,31.56267706815972,7
1731,kimi_k3_max,24.42417109210698,8
1731,deepseek_v4_pro_max,13.416137989041285,9
1731,glm_5_2_max,5.88968654031747,10
1732,gpt_5_5_xhigh,80.24677458837076,1
1732,claude_opus_4_8_max,48.40165520473377,2
1732,gpt_5_6_sol_max,46.127974462632416,3
1732,gemini_3_1_pro_high,42.88399098520331,4
1732,claude_fable_5_max,37.180606289018314,5
1732,qwen3_8_max,35.67764194251055,6
1732,glm_5_2_max,29.591607442599923,7
1732,deepseek_v4_pro_max,27.760640548480463,8
1732,deepseek_v4_flash_max,25.30567878987909,9
1732,kimi_k3_max,24.981424043206847,10
1733,gemini_3_1_pro_high,65.50204290396594,1
1733,claude_opus_4_8_max,57.749519010849696,2
1733,gpt_5_6_sol_max,48.91492000129108,3
1733,claude_fable_5_max,46.63572272625339,4
1733,qwen3_8_max,46.62419126359852,5
1733,deepseek_v4_pro_max,44.34678089683789,6
1733,kimi_k3_max,41.164785735597754,7
1733,gpt_5_5_xhigh,34.75016852594844,8
1733,deepseek_v4_flash_max,27.533011784171748,9
1733,glm_5_2_max,25.889954342529016,10
1734,gpt_5_6_sol_max,74.13050745578307,1
1734,kimi_k3_max,72.56470355092725,2
1734,gpt_5_5_xhigh,62.50799749494836,3
1734,claude_fable_5_max,53.043021138118846,4
1734,gemini_3_1_pro_high,44.676135398206156,5
1734,qwen3_8_max,36.23255629890919,6
1734,claude_opus_4_8_max,36.194103467212166,7
1734,deepseek_v4_pro_max,23.3711751352565,8
1734,deepseek_v4_flash_max,21.435333300598916,9
1734,glm_5_2_max,17.67341614869448,10
1735,gpt_5_6_sol_max,80.2326127007124,1
1735,claude_fable_5_max,67.16281093020373,2
1735,gpt_5_5_xhigh,45.45232688717797,3
1735,qwen3_8_max,42.133578719738466,4
1735,claude_opus_4_8_max,42.10057261149484,5
1735,deepseek_v4_flash_max,32.77574268130341,6
1735,glm_5_2_max,25.78737654869389,7
1735,deepseek_v4_pro_max,25.232897732048944,8
1735,kimi_k3_max,20.87491710807902,9
1735,gemini_3_1_pro_high,17.473644426860663,10
1736,claude_opus_4_8_max,77.59042734064428,1
1736,kimi_k3_max,60.55392303383627,2
1736,gpt_5_6_sol_max,50.96000325787772,3
1736,qwen3_8_max,49.45656090192553,4
1736,claude_fable_5_max,38.13685237855597,5
1736,gpt_5_5_xhigh,35.9556295738967,6
1736,gemini_3_1_pro_high,32.386821610422196,7
1736,deepseek_v4_flash_max,26.300587735442022,8
1736,deepseek_v4_pro_max,21.156454234227766,9
1736,glm_5_2_max,13.685607668113278,10
1737,gpt_5_5_xhigh,73.2532969502064,1
1737,qwen3_8_max,64.346837960432,2
1737,gemini_3_1_pro_high,57.330543661654715,3
1737,kimi_k3_max,53.72788733753013,4
1737,gpt_5_6_sol_max,52.020078982232604,5
1737,claude_fable_5_max,50.50461846896536,6
1737,claude_opus_4_8_max,26.72017242833513,7
1737,glm_5_2_max,23.67975497175049,8
1737,deepseek_v4_pro_max,23.03218245525301,9
1737,deepseek_v4_flash_max,19.068583797566134,10
1738,claude_fable_5_max,61.1336107978517,1
1738,kimi_k3_max,56.90679203104152,2
1738,gemini_3_1_pro_high,52.13540438969839,3
1738,gpt_5_6_sol_max,47.957805764907135,4
1738,deepseek_v4_flash_max,36.61051582646205,5
1738,qwen3_8_max,36.22371634184944,6
1738,gpt_5_5_xhigh,31.660184525975282,7
1738,glm_5_2_max,16.332452392819945,8
1738,claude_opus_4_8_max,13.56298641905302,9
1738,deepseek_v4_pro_max,8.884085204856936,10
1739,gemini_3_1_pro_high,73.0499633366984,1
1739,claude_opus_4_8_max,69.98717376276652,2
1739,claude_fable_5_max,69.80583477839139,3
1739,gpt_5_6_sol_max,61.19565074030587,4
1739,kimi_k3_max,57.24979090882232,5
1739,qwen3_8_max,55.21744170642532,6
1739,gpt_5_5_xhigh,41.10136261216003,7
1739,deepseek_v4_pro_max,31.6296950358592,8
1739,deepseek_v4_flash_max,29.51288471713601,9
1739,glm_5_2_max,26.49527068147298,10
1740,claude_opus_4_8_max,80.17873894954552,1
1740,gpt_5_5_xhigh,66.25402681522128,2
1740,claude_fable_5_max,64.53030861848445,3
1740,gpt_5_6_sol_max,47.76131086078372,4
1740,gemini_3_1_pro_high,45.50927644661981,5
1740,qwen3_8_max,40.37444203288684,6
1740,kimi_k3_max,36.54116762572725,7
1740,deepseek_v4_flash_max,34.08557327670624,8
1740,glm_5_2_max,29.59761982615234,9
1740,deepseek_v4_pro_max,25.217280983829834,10
1741,qwen3_8_max,70.01683344103955,1
1741,gpt_5_6_sol_max,61.36729795443371,2
1741,gemini_3_1_pro_high,60.48740923501576,3
1741,deepseek_v4_pro_max,58.03665898525597,4
1741,claude_fable_5_max,55.02243684777072,5
1741,gpt_5_5_xhigh,51.65809684350299,6
1741,kimi_k3_max,47.052370041739024,7
1741,deepseek_v4_flash_max,30.822839431585926,8
1741,claude_opus_4_8_max,27.717464409202087,9
1741,glm_5_2_max,23.859526846878527,10
1742,claude_opus_4_8_max,83.36365633984938,1
1742,gpt_5_5_xhigh,60.29018148249719,2
1742,gemini_3_1_pro_high,42.96101758594833,3
1742,gpt_5_6_sol_max,41.29787572343018,4
1742,kimi_k3_max,35.09463217278097,5
1742,deepseek_v4_flash_max,28.642851784368286,6
1742,qwen3_8_max,23.98497942999315,7
1742,glm_5_2_max,22.8985233006041,8
1742,claude_fable_5_max,21.18397036177076,9
1742,deepseek_v4_pro_max,19.38297246932892,10
1743,gpt_5_5_xhigh,79.8602610849687,1
1743,claude_fable_5_max,60.490637731696495,2
1743,kimi_k3_max,55.03089745205761,3
1743,qwen3_8_max,44.061364700072524,4
1743,gemini_3_1_pro_high,40.10456040190337,5
1743,claude_opus_4_8_max,36.78124664224659,6
1743,deepseek_v4_pro_max,35.95069518097116,7
1743,deepseek_v4_flash_max,24.002076748818062,8
1743,gpt_5_6_sol_max,19.689454039324865,9
1743,glm_5_2_max,9.817466125053128,10
1744,kimi_k3_max,78.2130764351521,1
1744,claude_fable_5_max,49.85113853252052,2
1744,claude_opus_4_8_max,40.46360741861632,3
1744,gpt_5_6_sol_max,35.51197194036569,4
1744,gemini_3_1_pro_high,33.93709588295829,5
1744,deepseek_v4_flash_max,29.212238119546367,6
1744,qwen3_8_max,25.253749097806843,7
1744,deepseek_v4_pro_max,24.644747309595125,8
1744,gpt_5_5_xhigh,20.559069995574752,9
1744,glm_5_2_max,17.981400515335793,10
1745,gpt_5_6_sol_max,78.73946160306238,1
1745,kimi_k3_max,67.5037577670351,2
1745,qwen3_8_max,63.330493588010114,3
1745,gemini_3_1_pro_high,45.52875495862432,4
1745,claude_fable_5_max,35.2089522812018,5
1745,deepseek_v4_pro_max,29.955059353305405,6
1745,glm_5_2_max,27.91373383226378,7
1745,claude_opus_4_8_max,26.148012898790245,8
1745,gpt_5_5_xhigh,16.832640137522063,9
1745,deepseek_v4_flash_max,8.313846120588531,10
1746,claude_opus_4_8_max,82.37835146257657,1
1746,kimi_k3_max,77.36810038905331,2
1746,gpt_5_6_sol_max,76.60449928199765,3
1746,gemini_3_1_pro_high,75.90323947439083,4
1746,qwen3_8_max,57.41837240196291,5
1746,claude_fable_5_max,56.43547888421564,6
1746,glm_5_2_max,39.94345459516326,7
1746,gpt_5_5_xhigh,30.232613909273915,8
1746,deepseek_v4_pro_max,20.93714807403863,9
1746,deepseek_v4_flash_max,18.57607023273969,10
1747,claude_fable_5_max,73.5033089933929,1
1747,claude_opus_4_8_max,49.36641588441836,2
1747,gpt_5_6_sol_max,42.18263172428797,3
1747,gemini_3_1_pro_high,39.16161171465368,4
1747,qwen3_8_max,32.547232026464584,5
1747,kimi_k3_max,30.71640951921359,6
1747,glm_5_2_max,25.08965853389413,7
1747,deepseek_v4_pro_max,20.298096441009548,8
1747,deepseek_v4_flash_max,15.687948530180563,9
1747,gpt_5_5_xhigh,14.77574954732075,10
1748,claude_fable_5_max,77.8317436292507,1
1748,gemini_3_1_pro_high,56.050209161508405,2
1748,gpt_5_6_sol_max,54.06925923052613,3
1748,kimi_k3_max,52.71587979401603,4
1748,deepseek_v4_flash_max,37.43594774045399,5
1748,qwen3_8_max,34.86325096544953,6
1748,gpt_5_5_xhigh,30.02323572542103,7
1748,glm_5_2_max,21.55532262455496,8
1748,claude_opus_4_8_max,20.30305143165368,9
1748,deepseek_v4_pro_max,19.093002530122796,10
1749,gpt_5_6_sol_max,69.87896613441482,1
1749,qwen3_8_max,62.40271595822948,2
1749,kimi_k3_max,61.70214711767,3
1749,claude_fable_5_max,50.44681144800038,4
1749,gemini_3_1_pro_high,47.09898533482582,5
1749,claude_opus_4_8_max,46.88426936083123,6
1749,deepseek_v4_flash_max,34.704641013610505,7
1749,gpt_5_5_xhigh,31.3363247605799,8
1749,glm_5_2_max,27.804838112405747,9
1749,deepseek_v4_pro_max,24.72784097812422,10
1750,qwen3_8_max,81.89811641085711,1
1750,claude_fable_5_max,79.58211183621356,2
1750,gpt_5_6_sol_max,59.24266444782565,3
1750,gemini_3_1_pro_high,56.62248855214388,4
1750,gpt_5_5_xhigh,50.45438570626254,5
1750,kimi_k3_max,47.10163916610859,6
1750,deepseek_v4_flash_max,43.018057121365935,7
1750,glm_5_2_max,30.162091072595615,8
1750,claude_opus_4_8_max,20.758935009609324,9
1750,deepseek_v4_pro_max,2.2303748354887882,10
1751,claude_opus_4_8_max,71.5763971395013,1
1751,qwen3_8_max,66.0783565963689,2
1751,gpt_5_6_sol_max,60.96122897899622,3
1751,kimi_k3_max,48.08903006671099,4
1751,gpt_5_5_xhigh,46.67764422755219,5
1751,deepseek_v4_pro_max,44.67742947985366,6
1751,glm_5_2_max,44.37003692428625,7
1751,gemini_3_1_pro_high,42.84112338770993,8
1751,claude_fable_5_max,42.32655980780972,9
1751,deepseek_v4_flash_max,22.927646344165264,10
1752,gpt_5_6_sol_max,71.57450525313095,1
1752,gpt_5_5_xhigh,60.299687952924565,2
1752,kimi_k3_max,53.1297149447921,3
1752,deepseek_v4_flash_max,42.418642148978506,4
1752,claude_opus_4_8_max,35.29240861951682,5
1752,qwen3_8_max,34.085483670092806,6
1752,gemini_3_1_pro_high,24.97872435274561,7
1752,claude_fable_5_max,24.081108245888448,8
1752,deepseek_v4_pro_max,19.07604851810894,9
1752,glm_5_2_max,14.762269476844539,10
1753,gpt_5_5_xhigh,83.92556453580548,1
1753,claude_opus_4_8_max,78.75790306301454,2
1753,claude_fable_5_max,46.3508914493305,3
1753,gemini_3_1_pro_high,45.533469153852906,4
1753,qwen3_8_max,39.71177076217654,5
1753,glm_5_2_max,32.37678704149696,6
1753,gpt_5_6_sol_max,30.61154415896236,7
1753,deepseek_v4_pro_max,29.152996392773876,8
1753,kimi_k3_max,24.850661387554304,9
1753,deepseek_v4_flash_max,8.20458785435459,10
1754,claude_opus_4_8_max,75.44704209278947,1
1754,kimi_k3_max,74.72077406470584,2
1754,gemini_3_1_pro_high,70.06330142165245,3
1754,claude_fable_5_max,65.1342900693064,4
1754,gpt_5_5_xhigh,58.738473086175404,5
1754,qwen3_8_max,55.86082592188754,6
1754,gpt_5_6_sol_max,31.97944737295988,7
1754,deepseek_v4_flash_max,25.919824370486694,8
1754,glm_5_2_max,21.408235799525695,9
1754,deepseek_v4_pro_max,10.676117737984283,10
1755,claude_fable_5_max,73.91101009945439,1
1755,claude_opus_4_8_max,67.58579183209154,2
1755,qwen3_8_max,51.73413893381071,3
1755,gemini_3_1_pro_high,45.509591845419955,4
1755,gpt_5_6_sol_max,35.273392187539386,5
1755,kimi_k3_max,27.64262687251011,6
1755,glm_5_2_max,26.083670182671252,7
1755,deepseek_v4_pro_max,21.432842110405677,8
1755,deepseek_v4_flash_max,17.46346708794857,9
1755,gpt_5_5_xhigh,16.142197516904023,10
1756,gpt_5_6_sol_max,88.46881196050906,1
1756,gemini_3_1_pro_high,82.54998432711652,2
1756,kimi_k3_max,81.04216299508852,3
1756,qwen3_8_max,45.92770796848415,4
1756,claude_fable_5_max,36.33793226864393,5
1756,deepseek_v4_pro_max,32.14422674963391,6
1756,glm_5_2_max,22.194154269900096,7
1756,gpt_5_5_xhigh,20.560202838310484,8
1756,claude_opus_4_8_max,17.831289650215872,9
1756,deepseek_v4_flash_max,13.98627861669921,10
1757,claude_opus_4_8_max,70.04607305856456,1
1757,qwen3_8_max,63.13232013352724,2
1757,gpt_5_6_sol_max,58.535624711074234,3
1757,gemini_3_1_pro_high,52.65238878520918,4
1757,deepseek_v4_pro_max,47.27390328058464,5
1757,claude_fable_5_max,43.759438521444835,6
1757,kimi_k3_max,42.156758312598285,7
1757,gpt_5_5_xhigh,34.25262673793715,8
1757,deepseek_v4_flash_max,24.7018806111938,9
1757,glm_5_2_max,23.10226784967807,10
1758,claude_fable_5_max,79.27459123684368,1
1758,qwen3_8_max,64.63056897054244,2
1758,gemini_3_1_pro_high,63.24694792836781,3
1758,gpt_5_6_sol_max,56.427379668680885,4
1758,gpt_5_5_xhigh,39.198483893268104,5
1758,kimi_k3_max,37.666564748506886,6
1758,deepseek_v4_flash_max,26.081608962548255,7
1758,claude_opus_4_8_max,25.765080706614338,8
1758,deepseek_v4_pro_max,17.623414536372763,9
1758,glm_5_2_max,11.35144250946955,10
1759,gemini_3_1_pro_high,78.26254104992817,1
1759,gpt_5_6_sol_max,74.9461488934825,2
1759,claude_fable_5_max,70.59097755872124,3
1759,kimi_k3_max,64.22581314457392,4
1759,qwen3_8_max,60.80737470005505,5
1759,claude_opus_4_8_max,54.61728267554921,6
1759,gpt_5_5_xhigh,33.30098907563698,7
1759,glm_5_2_max,27.957349298687966,8
1759,deepseek_v4_flash_max,27.734061126801745,9
1759,deepseek_v4_pro_max,23.50482137576227,10
1760,claude_opus_4_8_max,73.79256790900428,1
1760,gemini_3_1_pro_high,66.69303638292283,2
1760,kimi_k3_max,62.19694505103175,3
1760,claude_fable_5_max,52.700345703504155,4
1760,qwen3_8_max,52.571838566465885,5
1760,gpt_5_5_xhigh,47.955599652111744,6
1760,gpt_5_6_sol_max,27.066730778828713,7
1760,deepseek_v4_pro_max,25.267569992701272,8
1760,glm_5_2_max,25.152406850238055,9
1760,deepseek_v4_flash_max,14.526678528081085,10
1761,claude_fable_5_max,83.86300940546204,1
1761,qwen3_8_max,79.09065900122226,2
1761,claude_opus_4_8_max,64.17729318279248,3
1761,gpt_5_5_xhigh,54.268833470106884,4
1761,kimi_k3_max,53.48991976985993,5
1761,gpt_5_6_sol_max,32.773333380394305,6
1761,deepseek_v4_pro_max,30.857695332098444,7
1761,gemini_3_1_pro_high,21.713000244657888,8
1761,deepseek_v4_flash_max,17.143557932419945,9
1761,glm_5_2_max,16.796177664278765,10
1762,gpt_5_5_xhigh,70.08885294149925,1
1762,claude_opus_4_8_max,59.79737294059821,2
1762,kimi_k3_max,45.33156251754523,3
1762,deepseek_v4_pro_max,39.31257426977631,4
1762,gpt_5_6_sol_max,33.862758897493805,5
1762,qwen3_8_max,31.212930518749367,6
1762,gemini_3_1_pro_high,26.911493037676983,7
1762,glm_5_2_max,24.28203454935627,8
1762,claude_fable_5_max,17.86200322976593,9
1762,deepseek_v4_flash_max,15.510375506513999,10
1763,gemini_3_1_pro_high,72.16401937263495,1
1763,claude_opus_4_8_max,57.72501543557071,2
1763,kimi_k3_max,56.919585204395474,3
1763,qwen3_8_max,51.55937746391568,4
1763,gpt_5_6_sol_max,48.040367213843865,5
1763,claude_fable_5_max,40.739500795423766,6
1763,gpt_5_5_xhigh,36.77398693168162,7
1763,deepseek_v4_flash_max,20.35088882663821,8
1763,glm_5_2_max,15.359011015627933,9
1763,deepseek_v4_pro_max,10.65404722278847,10
1764,claude_fable_5_max,76.77981801124342,1
1764,claude_opus_4_8_max,70.50863267688528,2
1764,gemini_3_1_pro_high,59.741330409207194,3
1764,qwen3_8_max,56.737618417414325,4
1764,kimi_k3_max,50.316931767460346,5
1764,deepseek_v4_pro_max,41.02559633086675,6
1764,gpt_5_6_sol_max,36.08167341422488,7
1764,glm_5_2_max,28.98569947053143,8
1764,gpt_5_5_xhigh,27.825198378120923,9
1764,deepseek_v4_flash_max,16.859569056465844,10
1765,gpt_5_5_xhigh,64.09079511243485,1
1765,gemini_3_1_pro_high,48.656542275935344,2
1765,claude_opus_4_8_max,47.522426955080505,3
1765,gpt_5_6_sol_max,45.62048926938925,4
1765,claude_fable_5_max,45.39382831125921,5
1765,qwen3_8_max,44.25983381355657,6
1765,deepseek_v4_pro_max,34.258944101441294,7
1765,glm_5_2_max,23.562227136950888,8
1765,kimi_k3_max,21.924358282551772,9
1765,deepseek_v4_flash_max,11.296611692665342,10
1766,kimi_k3_max,70.29967612037264,1
1766,gpt_5_6_sol_max,66.26281536301818,2
1766,qwen3_8_max,64.87654226186355,3
1766,claude_opus_4_8_max,64.18190874126307,4
1766,claude_fable_5_max,62.07683076794139,5
1766,gemini_3_1_pro_high,61.70111834109386,6
1766,deepseek_v4_pro_max,51.03245274328776,7
1766,deepseek_v4_flash_max,29.857507646861606,8
1766,gpt_5_5_xhigh,26.00991941841756,9
1766,glm_5_2_max,24.269529522319754,10
1767,gpt_5_5_xhigh,70.67869068648565,1
1767,gpt_5_6_sol_max,60.79956428166666,2
1767,gemini_3_1_pro_high,50.43633939303855,3
1767,qwen3_8_max,39.120493356954135,4
1767,kimi_k3_max,36.29188323929782,5
1767,glm_5_2_max,26.41820615367062,6
1767,deepseek_v4_pro_max,24.499576685712775,7
1767,deepseek_v4_flash_max,24.395384920634264,8
1767,claude_opus_4_8_max,21.284865071248376,9
1767,claude_fable_5_max,14.630740681972679,10
1768,gpt_5_6_sol_max,87.4616826708,1
1768,kimi_k3_max,61.72626326895211,2
1768,claude_fable_5_max,52.60615179471864,3
1768,gemini_3_1_pro_high,50.425018589220024,4
1768,qwen3_8_max,38.55478587627166,5
1768,deepseek_v4_pro_max,31.09252551072572,6
1768,claude_opus_4_8_max,30.269152233901156,7
1768,gpt_5_5_xhigh,27.748332248678025,8
1768,glm_5_2_max,19.83781783807247,9
1768,deepseek_v4_flash_max,12.615729889482262,10
1769,gpt_5_6_sol_max,78.95091537300289,1
1769,gemini_3_1_pro_high,60.568899281225846,2
1769,kimi_k3_max,55.707914940544754,3
1769,claude_opus_4_8_max,38.88332898900341,4
1769,qwen3_8_max,36.66363952707918,5
1769,claude_fable_5_max,35.196814863685546,6
1769,deepseek_v4_pro_max,33.84274646629825,7
1769,glm_5_2_max,29.663529373432084,8
1769,deepseek_v4_flash_max,21.347449189251364,9
1769,gpt_5_5_xhigh,16.296478591181568,10
1770,qwen3_8_max,65.87848622610055,1
1770,claude_opus_4_8_max,61.776484141478974,2
1770,gemini_3_1_pro_high,60.61387628945202,3
1770,kimi_k3_max,49.084731633822315,4
1770,gpt_5_5_xhigh,43.43173890656491,5
1770,deepseek_v4_pro_max,39.127071894218595,6
1770,gpt_5_6_sol_max,37.41368162677565,7
1770,glm_5_2_max,26.525448002045835,8
1770,claude_fable_5_max,23.890357355055304,9
1770,deepseek_v4_flash_max,10.426320545358651,10
1771,claude_fable_5_max,79.86827192995119,1
1771,gpt_5_5_xhigh,78.46485489217497,2
1771,kimi_k3_max,75.82507877093313,3
1771,gpt_5_6_sol_max,59.849257649662434,4
1771,qwen3_8_max,40.41397281666363,5
1771,deepseek_v4_pro_max,37.21721986255714,6
1771,glm_5_2_max,29.547101707621884,7
1771,gemini_3_1_pro_high,23.265853442606534,8
1771,claude_opus_4_8_max,22.956617666682448,9
1771,deepseek_v4_flash_max,10.417129881176884,10
1772,gpt_5_5_xhigh,79.53597038014178,1
1772,gemini_3_1_pro_high,65.26880243818303,2
1772,claude_opus_4_8_max,58.73198931161996,3
1772,gpt_5_6_sol_max,58.16998119616764,4
1772,kimi_k3_max,39.21410269037575,5
1772,qwen3_8_max,35.376171896367595,6
1772,claude_fable_5_max,32.86788368893881,7
1772,glm_5_2_max,20.356136518625945,8
1772,deepseek_v4_flash_max,14.95051827299867,9
1772,deepseek_v4_pro_max,12.48037775792113,10
1773,claude_fable_5_max,90.87346379067827,1
1773,qwen3_8_max,48.744537560822636,2
1773,gemini_3_1_pro_high,46.998846540726404,3
1773,claude_opus_4_8_max,46.49023062950589,4
1773,kimi_k3_max,27.741666498606136,5
1773,gpt_5_6_sol_max,23.094608313972415,6
1773,gpt_5_5_xhigh,22.390040269682338,7
1773,glm_5_2_max,20.922857551101796,8
1773,deepseek_v4_flash_max,10.898876076540263,9
1773,deepseek_v4_pro_max,9.414216482528513,10
1774,claude_opus_4_8_max,81.44589449253019,1
1774,gpt_5_6_sol_max,61.3836493111453,2
1774,gemini_3_1_pro_high,57.5074219619673,3
1774,qwen3_8_max,50.23720700605546,4
1774,claude_fable_5_max,47.88926390815091,5
1774,gpt_5_5_xhigh,33.3546569108546,6
1774,kimi_k3_max,30.613032832054706,7
1774,deepseek_v4_pro_max,26.24194664098554,8
1774,glm_5_2_max,23.120595844643663,9
1774,deepseek_v4_flash_max,16.874705589976355,10
1775,qwen3_8_max,70.29656427604903,1
1775,kimi_k3_max,63.07235319948002,2
1775,gpt_5_5_xhigh,53.74301185005419,3
1775,gpt_5_6_sol_max,40.60838496197003,4
1775,claude_opus_4_8_max,36.52099330148047,5
1775,glm_5_2_max,32.064578657417634,6
1775,claude_fable_5_max,30.46829986091005,7
1775,deepseek_v4_flash_max,27.725125280004995,8
1775,gemini_3_1_pro_high,24.3506325465926,9
1775,deepseek_v4_pro_max,22.429865557601858,10
1776,gpt_5_5_xhigh,77.22252749957903,1
1776,claude_fable_5_max,61.213318218283774,2
1776,gemini_3_1_pro_high,47.230164314218754,3
1776,kimi_k3_max,38.020582350920904,4
1776,gpt_5_6_sol_max,28.994849534450957,5
1776,deepseek_v4_flash_max,27.938284593390975,6
1776,claude_opus_4_8_max,23.45421657576061,7
1776,deepseek_v4_pro_max,22.33453336691638,8
1776,glm_5_2_max,18.62013761353272,9
1776,qwen3_8_max,18.051353383630637,10
1777,gpt_5_6_sol_max,71.16034525300041,1
1777,claude_fable_5_max,63.51045192720034,2
1777,qwen3_8_max,53.0131834707382,3
1777,kimi_k3_max,42.74020840317684,4
1777,gemini_3_1_pro_high,42.20430476662037,5
1777,glm_5_2_max,30.870267835312553,6
1777,claude_opus_4_8_max,28.877732446308293,7
1777,deepseek_v4_flash_max,25.146173064357285,8
1777,gpt_5_5_xhigh,20.980969007107188,9
1777,deepseek_v4_pro_max,15.46393785454227,10
1778,kimi_k3_max,65.7729131328085,1
1778,qwen3_8_max,60.24933525957742,2
1778,gpt_5_6_sol_max,59.29928139002234,3
1778,claude_opus_4_8_max,58.27269235787824,4
1778,gemini_3_1_pro_high,50.01685028445148,5
1778,claude_fable_5_max,45.96831364418461,6
1778,gpt_5_5_xhigh,34.369534621332065,7
1778,deepseek_v4_pro_max,31.246987219876463,8
1778,glm_5_2_max,24.03277627296604,9
1778,deepseek_v4_flash_max,20.93301740000141,10
1779,claude_fable_5_max,79.97146646418416,1
1779,gpt_5_5_xhigh,75.15732078388234,2
1779,claude_opus_4_8_max,58.75462481896151,3
1779,gemini_3_1_pro_high,45.297632685984134,4
1779,deepseek_v4_pro_max,34.99855378734806,5
1779,kimi_k3_max,34.853582173411354,6
1779,gpt_5_6_sol_max,27.263032346357218,7
1779,qwen3_8_max,25.57855037598412,8
1779,glm_5_2_max,23.208880865661936,9
1779,deepseek_v4_flash_max,18.300044620804105,10
1780,kimi_k3_max,64.78335910325217,1
1780,qwen3_8_max,63.165790117436515,2
1780,claude_fable_5_max,61.93492527897783,3
1780,gpt_5_6_sol_max,59.23681329069203,4
1780,gemini_3_1_pro_high,45.8608028079612,5
1780,deepseek_v4_flash_max,42.75826639789462,6
1780,gpt_5_5_xhigh,33.45053674297546,7
1780,claude_opus_4_8_max,22.08271162132675,8
1780,deepseek_v4_pro_max,14.481600347201926,9
1780,glm_5_2_max,7.167904615573216,10
1781,gemini_3_1_pro_high,79.78931340430908,1
1781,qwen3_8_max,73.6948676496327,2
1781,gpt_5_6_sol_max,72.81337187554115,3
1781,claude_fable_5_max,68.70420313319454,4
1781,gpt_5_5_xhigh,47.427247116534865,5
1781,kimi_k3_max,46.16714121467374,6
1781,claude_opus_4_8_max,25.361453210728683,7
1781,deepseek_v4_pro_max,18.203375086324854,8
1781,glm_5_2_max,17.83061538622467,9
1781,deepseek_v4_flash_max,15.993776112335706,10
1782,claude_fable_5_max,71.64773358253677,1
1782,gemini_3_1_pro_high,68.66667744298735,2
1782,claude_opus_4_8_max,68.1869831214474,3
1782,qwen3_8_max,66.00597911292647,4
1782,kimi_k3_max,38.82114684797217,5
1782,gpt_5_6_sol_max,27.971799811403333,6
1782,glm_5_2_max,24.278831290718244,7
1782,gpt_5_5_xhigh,23.382808043368016,8
1782,deepseek_v4_pro_max,21.74053561526351,9
1782,deepseek_v4_flash_max,11.987691211397724,10
1783,qwen3_8_max,57.38093848398242,1
1783,gpt_5_6_sol_max,54.04518176869853,2
1783,claude_fable_5_max,53.3598908855574,3
1783,claude_opus_4_8_max,47.48044418483034,4
1783,gpt_5_5_xhigh,44.27813557090997,5
1783,deepseek_v4_pro_max,34.92930017199305,6
1783,gemini_3_1_pro_high,29.753341670512675,7
1783,kimi_k3_max,27.466731398120043,8
1783,glm_5_2_max,20.6703878121904,9
1783,deepseek_v4_flash_max,14.520061073549979,10
1784,kimi_k3_max,70.81828016353002,1
1784,claude_fable_5_max,58.33903669153495,2
1784,qwen3_8_max,53.87225405235818,3
1784,gemini_3_1_pro_high,42.116535426761416,4
1784,gpt_5_6_sol_max,41.25780699660423,5
1784,deepseek_v4_flash_max,37.54055613782533,6
1784,claude_opus_4_8_max,26.47718605232112,7
1784,deepseek_v4_pro_max,25.552494610430333,8
1784,gpt_5_5_xhigh,23.24598120199313,9
